,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,days_in_waiting_list,different_room_assigned,is_canceled
906,81,2015,32,4,0,False,False
907,1,2015,32,5,0,True,False
908,65,2015,32,5,0,True,False
910,2,2015,32,5,0,True,False
912,114,2015,32,5,0,False,True
913,111,2015,32,5,0,False,True
914,44,2015,32,5,0,False,False
915,139,2015,32,5,0,False,False
916,57,2015,32,5,0,False,True
917,16,2015,32,5,0,False,True
918,139,2015,32,5,0,False,False
919,84,2015,32,5,0,False,False
920,117,2015,32,5,0,False,True
921,69,2015,32,6,0,False,True
922,2,2015,32,6,0,False,False
923,118,2015,32,6,0,False,True
925,9,2015,32,6,0,True,False
926,52,2015,32,6,0,False,False
927,65,2015,32,6,0,False,False
928,7,2015,32,6,0,False,False
929,28,2015,32,6,0,False,True
930,3,2015,32,6,0,False,False
931,87,2015,32,6,0,False,False
932,51,2015,32,6,0,False,False
933,136,2015,32,6,0,False,False
934,4,2015,32,7,0,True,False
936,49,2015,32,7,0,False,True
937,4,2015,32,7,0,False,False
938,45,2015,32,7,0,False,True
939,6,2015,32,7,0,True,False
940,4,2015,32,7,0,True,False
941,53,2015,32,7,0,False,True
942,52,2015,32,7,0,True,False
943,4,2015,32,7,0,False,True
944,98,2015,32,7,0,True,False
945,46,2015,32,7,0,False,True
946,122,2015,32,7,0,False,True
947,83,2015,32,7,0,False,False
948,16,2015,32,7,0,False,False
949,43,2015,32,7,0,False,True
950,73,2015,32,7,0,False,True
951,116,2015,32,7,0,False,False
952,113,2015,32,7,0,False,True
953,113,2015,32,7,0,False,True
954,51,2015,32,7,0,False,False
955,65,2015,32,7,0,False,False
956,0,2015,32,8,0,False,False
957,87,2015,32,8,0,False,True
958,106,2015,32,8,0,False,True
959,5,2015,32,8,0,True,False
960,98,2015,32,8,0,True,False
961,78,2015,32,8,0,False,True
962,4,2015,32,8,0,False,False
963,5,2015,32,8,0,False,False
964,3,2015,32,8,0,True,False
965,85,2015,32,8,0,False,False
966,137,2015,32,8,0,False,True
967,67,2015,32,8,0,False,True
968,54,2015,32,8,0,False,True
969,87,2015,32,8,0,False,True
970,54,2015,32,8,0,False,True
972,60,2015,32,8,0,False,True
973,75,2015,32,8,0,False,False
974,54,2015,32,8,0,False,True
975,126,2015,32,8,0,False,False
976,54,2015,32,8,0,False,True
977,84,2015,32,8,0,False,True
978,106,2015,32,8,0,False,True
979,136,2015,32,8,0,False,False
980,98,2015,32,8,0,False,False
981,91,2015,32,8,0,False,True
982,58,2015,32,8,0,False,True
983,61,2015,32,8,0,False,False
985,5,2015,33,9,0,True,False
986,2,2015,33,9,0,False,False
987,9,2015,33,9,0,False,True
988,10,2015,33,9,0,False,True
989,62,2015,33,9,0,True,False
990,34,2015,33,9,0,False,False
991,82,2015,33,9,0,False,False
992,65,2015,33,9,0,False,True
993,129,2015,33,9,0,False,True
994,55,2015,33,9,0,False,False
995,122,2015,33,9,0,False,True
996,41,2015,33,9,0,False,True
997,41,2015,33,9,0,False,True
998,81,2015,33,9,0,False,False
999,59,2015,33,9,0,False,False
1000,72,2015,33,9,0,False,False
1001,68,2015,33,9,0,False,True
1002,81,2015,33,9,0,False,False
1003,72,2015,33,9,0,False,True
1004,68,2015,33,9,0,False,False
1005,127,2015,33,9,0,False,True
1006,127,2015,33,9,0,False,True
1007,5,2015,33,10,0,True,False
1008,68,2015,33,10,0,False,False
1009,47,2015,33,10,0,False,True
1010,19,2015,33,10,0,True,False
1011,72,2015,33,10,0,False,True
1012,30,2015,33,10,0,True,False
1013,139,2015,33,10,0,False,True
1014,112,2015,33,10,0,False,False
1015,63,2015,33,10,0,False,True
1016,35,2015,33,10,0,False,False
1017,75,2015,33,10,0,False,True
1018,136,2015,33,10,0,False,False
1019,35,2015,33,10,0,False,False
1020,63,2015,33,10,0,False,True
1021,77,2015,33,10,0,False,True
1022,62,2015,33,10,0,False,False
1024,101,2015,33,10,0,False,True
1025,38,2015,33,10,0,False,True
1029,90,2015,33,11,0,False,False
1030,90,2015,33,11,0,True,False
1031,87,2015,33,11,0,False,True
1032,31,2015,33,11,0,False,True
1033,74,2015,33,11,0,False,True
1034,120,2015,33,11,0,False,True
1035,120,2015,33,11,0,False,True
1036,120,2015,33,11,0,False,True
1037,116,2015,33,11,0,False,True
1038,83,2015,33,11,0,False,True
1039,80,2015,33,11,0,False,False
1040,27,2015,33,11,0,False,True
1041,78,2015,33,11,0,False,True
1042,117,2015,33,11,0,False,True
1043,70,2015,33,11,0,False,False
1044,85,2015,33,11,0,False,True
1045,117,2015,33,11,0,False,True
1046,22,2015,33,11,0,False,True
1047,34,2015,33,11,0,False,True
1048,68,2015,33,11,0,False,False
1049,69,2015,33,11,0,False,True
1050,85,2015,33,11,0,False,True
1051,102,2015,33,11,0,False,True
1052,31,2015,33,11,0,False,False
1053,49,2015,33,11,0,False,False
1054,84,2015,33,11,0,False,False
1055,102,2015,33,11,0,False,True
1056,66,2015,33,11,0,False,False
1057,80,2015,33,11,0,False,True
1058,85,2015,33,11,0,False,True
1062,47,2015,33,12,0,False,False
1063,2,2015,33,12,0,False,True
1064,22,2015,33,12,0,False,True
1065,22,2015,33,12,0,False,True
1066,55,2015,33,12,0,False,True
1067,68,2015,33,12,0,False,True
1068,128,2015,33,12,0,True,True
1069,128,2015,33,12,0,True,False
1070,128,2015,33,12,0,True,False
1071,78,2015,33,12,0,False,False
1072,85,2015,33,12,0,False,True
1073,0,2015,33,13,0,True,False
1074,9,2015,33,13,0,True,False
1076,9,2015,33,13,0,False,True
1077,120,2015,33,13,0,False,True
1078,72,2015,33,13,0,False,True
1079,23,2015,33,13,0,True,False
1081,47,2015,33,13,0,False,False
1083,135,2015,33,13,0,False,False
1084,76,2015,33,13,0,False,False
1086,23,2015,33,13,0,False,True
1087,87,2015,33,13,0,True,False
1088,19,2015,33,13,0,False,False
1090,19,2015,33,13,0,False,False
1091,23,2015,33,13,0,False,True
1092,89,2015,33,13,0,True,True
1093,51,2015,33,14,0,False,False
1096,0,2015,33,14,0,True,False
1097,0,2015,33,14,0,True,False
1098,0,2015,33,14,0,True,False
1099,38,2015,33,14,0,True,False
1100,21,2015,33,14,0,False,False
1101,34,2015,33,14,0,False,True
1102,51,2015,33,14,0,False,True
1103,38,2015,33,14,0,True,False
1104,0,2015,33,14,0,True,False
1105,84,2015,33,14,0,False,True
1106,63,2015,33,14,0,False,True
1109,81,2015,33,14,0,False,False
1110,6,2015,33,14,0,False,False
1113,22,2015,33,14,0,False,True
1114,150,2015,33,14,0,False,False
1115,64,2015,33,14,0,False,False
1116,22,2015,33,14,0,False,True
1117,3,2015,33,15,0,True,False
1118,68,2015,33,15,0,False,False
1119,35,2015,33,15,0,True,False
1120,2,2015,33,15,0,False,False
1121,68,2015,33,15,0,False,False
1122,11,2015,33,15,0,False,True
1123,80,2015,33,15,0,False,True
1124,80,2015,33,15,0,False,True
1125,72,2015,33,15,0,False,False
1126,80,2015,33,15,0,False,True
1127,77,2015,33,15,0,False,False
1128,80,2015,33,15,0,False,True
1130,77,2015,33,15,0,False,True
1131,93,2015,33,15,0,False,False
1133,89,2015,33,15,0,False,False
1134,68,2015,33,15,0,False,True
1135,72,2015,33,15,0,False,True
1136,65,2015,33,15,0,False,False
1137,71,2015,33,15,0,False,True
1138,65,2015,33,15,0,False,True
1139,89,2015,33,15,0,False,False
1140,98,2015,33,15,0,False,True
1142,67,2015,33,15,0,False,True
1144,75,2015,33,15,0,False,False
1145,78,2015,33,15,0,False,True
1147,65,2015,33,15,0,False,True
1148,84,2015,33,15,0,False,False
1149,47,2015,33,15,0,False,True
1155,12,2015,34,16,0,False,True
1156,0,2015,34,16,0,True,False
1159,2,2015,34,16,0,True,False
1160,12,2015,34,16,0,False,True
1161,12,2015,34,16,0,False,True
1163,143,2015,34,16,0,False,True
1164,99,2015,34,16,0,False,True
1165,22,2015,34,16,0,False,True
1166,15,2015,34,16,0,False,True
1167,15,2015,34,16,0,False,True
1168,66,2015,34,16,0,False,True
1169,55,2015,34,16,0,False,True
1170,66,2015,34,16,0,False,True
1171,79,2015,34,16,0,False,True
1172,66,2015,34,16,0,False,True
1173,95,2015,34,16,0,False,False
1174,151,2015,34,16,0,False,True
1175,54,2015,34,16,0,False,True
1176,122,2015,34,16,0,False,True
1177,132,2015,34,17,0,False,True
1178,58,2015,34,17,0,False,False
1179,98,2015,34,17,0,False,True
1180,126,2015,34,17,0,False,True
1181,97,2015,34,17,0,False,True
1182,96,2015,34,17,0,False,False
1184,80,2015,34,17,0,False,False
1185,110,2015,34,17,0,False,True
1186,157,2015,34,17,0,False,True
1187,108,2015,34,17,0,False,True
1188,74,2015,34,17,0,False,False
1189,79,2015,34,17,0,False,False
1190,79,2015,34,17,0,False,True
1191,116,2015,34,17,0,False,True
1192,80,2015,34,17,0,False,False
1193,116,2015,34,17,0,False,True
1194,93,2015,34,17,0,False,True
1195,87,2015,34,17,0,False,True
1196,13,2015,34,18,0,False,True
1197,56,2015,34,18,0,False,True
1199,13,2015,34,18,0,False,False
1200,13,2015,34,18,0,False,False
1201,56,2015,34,18,0,False,True
1202,81,2015,34,18,0,False,True
1203,24,2015,34,18,0,False,True
1204,57,2015,34,18,0,False,False
1205,74,2015,34,18,0,False,False
1206,126,2015,34,18,0,False,False
1207,126,2015,34,18,0,False,False
1208,126,2015,34,18,0,False,False
1209,147,2015,34,18,0,False,True
1210,68,2015,34,18,0,False,False
1211,57,2015,34,18,0,False,False
1213,92,2015,34,18,0,False,False
1214,92,2015,34,18,0,False,False
1215,33,2015,34,19,0,True,False
1216,1,2015,34,19,0,True,False
1217,91,2015,34,19,0,True,False
1218,33,2015,34,19,0,False,True
1219,16,2015,34,19,0,False,False
1220,128,2015,34,19,0,False,False
1222,23,2015,34,19,0,False,True
1223,23,2015,34,19,0,False,True
1224,29,2015,34,19,0,False,True
1225,98,2015,34,19,0,False,True
1226,23,2015,34,19,0,False,True
1227,98,2015,34,19,0,False,False
1228,138,2015,34,19,0,False,False
1229,82,2015,34,19,0,False,True
1230,10,2015,34,20,0,True,False
1231,100,2015,34,20,0,False,True
1232,10,2015,34,20,0,True,False
1234,65,2015,34,20,0,True,False
1235,64,2015,34,20,0,False,False
1236,56,2015,34,20,0,False,True
1237,94,2015,34,20,0,False,True
1238,58,2015,34,20,0,False,True
1239,80,2015,34,20,0,False,False
1240,40,2015,34,20,0,False,False
1241,102,2015,34,21,0,False,False
1242,16,2015,34,21,0,False,False
1243,24,2015,34,21,0,False,False
1244,24,2015,34,21,0,False,False
1245,18,2015,34,21,0,False,True
1246,95,2015,34,21,0,False,True
1247,36,2015,34,21,0,False,True
1248,16,2015,34,21,0,False,False
1249,50,2015,34,21,0,False,False
1250,76,2015,34,21,0,False,False
1251,112,2015,34,21,0,False,False
1252,16,2015,34,21,0,False,False
1253,51,2015,34,21,0,False,False
1255,22,2015,34,21,0,False,True
1256,32,2015,34,21,0,False,False
1258,65,2015,34,21,0,False,False
1259,63,2015,34,21,0,False,True
1260,35,2015,34,21,0,False,False
1261,37,2015,34,21,0,False,False
1262,35,2015,34,21,0,False,False
1263,71,2015,34,21,0,False,True
1264,71,2015,34,21,0,False,False
1265,77,2015,34,21,0,False,False
1268,87,2015,34,22,0,False,True
1269,54,2015,34,22,0,False,False
1270,156,2015,34,22,0,False,True
1271,46,2015,34,22,0,False,False
1272,46,2015,34,22,0,False,False
1273,72,2015,34,22,0,False,True
1275,36,2015,34,22,0,False,False
1276,65,2015,34,22,0,True,False
1277,68,2015,34,22,0,False,True
1278,46,2015,34,22,0,False,False
1279,22,2015,34,22,0,True,False
1281,42,2015,34,22,0,False,True
1282,72,2015,34,22,0,False,False
1283,112,2015,34,22,0,False,True
1286,80,2015,34,22,0,False,True
1287,72,2015,34,22,0,False,True
1288,151,2015,34,22,0,False,False
1289,99,2015,34,22,0,False,True
1290,151,2015,34,22,0,False,False
1291,66,2015,34,22,0,False,False
1292,44,2015,34,22,0,False,True
1293,46,2015,34,22,0,False,False
1294,70,2015,34,22,0,False,False
1295,92,2015,35,23,0,False,False
1296,6,2015,35,23,0,False,False
1297,23,2015,35,23,0,False,True
1298,79,2015,35,23,0,False,True
1299,41,2015,35,23,0,False,True
1300,58,2015,35,23,0,False,True
1301,62,2015,35,23,0,False,False
1302,83,2015,35,23,0,False,True
1303,82,2015,35,23,0,False,False
1304,69,2015,35,23,0,False,False
1305,64,2015,35,23,0,False,True
1306,116,2015,35,23,0,False,True
1307,20,2015,35,23,0,False,False
1308,132,2015,35,23,0,False,False
1309,33,2015,35,23,0,False,True
1310,62,2015,35,23,0,False,False
1312,78,2015,35,23,0,False,True
1314,78,2015,35,23,0,False,True
1317,59,2015,35,23,0,False,False
1319,0,2015,35,24,0,True,False
1320,30,2015,35,24,0,True,False
1322,35,2015,35,24,0,False,True
1323,84,2015,35,24,0,False,False
1324,25,2015,35,24,0,False,True
1325,103,2015,35,24,0,True,False
1326,35,2015,35,24,0,False,True
1327,26,2015,35,24,0,False,True
1328,55,2015,35,24,0,False,True
1329,76,2015,35,24,0,False,False
1331,58,2015,35,24,0,False,False
1335,61,2015,35,24,0,False,True
1336,89,2015,35,24,0,False,True
1337,89,2015,35,24,0,False,True
1338,37,2015,35,24,0,False,False
1339,70,2015,35,24,0,False,True
1341,69,2015,35,25,0,True,False
1342,71,2015,35,25,0,False,True
1343,49,2015,35,25,0,False,True
1344,50,2015,35,25,0,False,True
1345,74,2015,35,25,0,False,True
1346,74,2015,35,25,0,False,True
1347,118,2015,35,25,0,False,True
1348,42,2015,35,25,0,False,True
1349,77,2015,35,25,0,False,True
1350,84,2015,35,25,0,False,True
1351,43,2015,35,25,0,False,False
1352,73,2015,35,25,0,False,True
1353,73,2015,35,25,0,False,True
1354,21,2015,35,26,0,True,False
1356,2,2015,35,26,0,False,False
1359,76,2015,35,26,0,False,False
1360,41,2015,35,26,0,False,True
1361,41,2015,35,26,0,False,True
1362,44,2015,35,26,0,False,True
1363,93,2015,35,26,0,False,True
1364,106,2015,35,26,0,False,True
1366,29,2015,35,27,0,False,True
1367,1,2015,35,27,0,False,False
1368,41,2015,35,27,0,True,False
1369,90,2015,35,27,0,False,False
1370,57,2015,35,27,0,False,True
1371,57,2015,35,27,0,False,True
1373,61,2015,35,27,0,False,True
1374,49,2015,35,27,0,True,False
1375,57,2015,35,27,0,False,True
1376,31,2015,35,27,0,False,True
1377,62,2015,35,27,0,False,True
1378,43,2015,35,27,0,True,False
1379,27,2015,35,27,0,False,False
1380,106,2015,35,27,0,False,True
1381,45,2015,35,27,0,False,False
1382,106,2015,35,27,0,False,True
1383,108,2015,35,27,0,False,True
1384,49,2015,35,27,0,False,False
1385,10,2015,35,27,0,False,False
1386,108,2015,35,27,0,False,True
1387,30,2015,35,28,0,True,False
1388,164,2015,35,28,0,False,True
1389,164,2015,35,28,0,False,True
1390,164,2015,35,28,0,False,True
1392,46,2015,35,28,0,False,True
1393,31,2015,35,28,0,False,False
1394,34,2015,35,28,0,False,False
1396,4,2015,35,28,0,True,False
1397,23,2015,35,28,0,True,False
1398,31,2015,35,28,0,False,False
1399,32,2015,35,28,0,False,False
1400,42,2015,35,28,0,False,True
1402,30,2015,35,28,0,False,True
1403,10,2015,35,28,0,False,False
1404,11,2015,35,28,0,False,False
1405,11,2015,35,28,0,True,False
1406,8,2015,35,28,0,False,False
1407,39,2015,35,28,0,True,False
1408,4,2015,35,28,0,True,False
1409,34,2015,35,28,0,False,False
1410,55,2015,35,28,0,False,True
1411,25,2015,35,28,0,False,False
1412,106,2015,35,28,0,True,False
1413,30,2015,35,28,0,False,False
1415,22,2015,35,28,0,False,True
1416,42,2015,35,28,0,False,True
1417,67,2015,35,28,0,False,False
1419,21,2015,35,28,0,False,False
1420,50,2015,35,28,0,False,False
1421,28,2015,35,28,0,False,False
1422,30,2015,35,28,0,False,False
1423,127,2015,35,28,0,False,False
1424,29,2015,35,28,0,False,True
1425,66,2015,35,28,0,False,False
1426,59,2015,35,28,0,False,True
1427,28,2015,35,28,0,False,False
1428,59,2015,35,29,0,False,True
1429,0,2015,35,29,0,True,False
1430,47,2015,35,29,0,True,False
1431,47,2015,35,29,0,False,False
1432,47,2015,35,29,0,True,False
1433,57,2015,35,29,0,False,False
1435,4,2015,35,29,0,False,False
1436,32,2015,35,29,0,False,True
1438,11,2015,35,29,0,False,False
1441,54,2015,35,29,0,False,True
1442,87,2015,35,29,0,False,True
1443,98,2015,35,29,0,False,True
1444,9,2015,35,29,0,False,False
1446,11,2015,36,30,0,False,False
1447,11,2015,36,30,0,False,False
1448,69,2015,36,30,0,False,True
1449,37,2015,36,30,0,False,False
1450,103,2015,36,30,0,False,False
1451,5,2015,36,30,0,False,False
1452,34,2015,36,30,0,False,False
1453,44,2015,36,30,0,True,False
1454,83,2015,36,30,0,False,False
1455,83,2015,36,30,0,False,False
1457,143,2015,36,30,0,False,True
1458,47,2015,36,30,0,False,True
1459,104,2015,36,30,0,False,True
1460,25,2015,36,30,0,False,False
1461,82,2015,36,30,0,False,False
1462,104,2015,36,30,0,False,True
1463,346,2015,36,30,0,False,True
1464,0,2015,36,31,0,False,False
1465,35,2015,36,31,0,False,False
1466,34,2015,36,31,0,False,False
1467,83,2015,36,31,0,False,False
1468,41,2015,36,31,0,False,False
1469,26,2015,36,31,0,False,False
1470,143,2015,36,31,0,False,True
1471,26,2015,36,31,0,False,False
1472,0,2015,36,31,0,False,True
1473,42,2015,36,31,0,False,True
1474,6,2015,36,31,0,False,False
1475,28,2015,36,31,0,False,False
1476,26,2015,36,31,0,False,False
1477,10,2015,36,31,0,False,False
1478,59,2015,36,31,0,False,False
1479,159,2015,36,31,0,False,True
1480,124,2015,36,31,0,False,True
1481,60,2015,36,31,0,False,True
1482,26,2015,36,31,0,False,False
1483,160,2015,36,31,0,False,False
1484,68,2015,36,31,0,False,False
1485,38,2015,36,1,0,False,True
1486,47,2015,36,1,0,False,True
1487,48,2015,36,1,0,False,False
1488,48,2015,36,1,0,True,False
1489,27,2015,36,1,0,False,False
1490,71,2015,36,1,0,False,True
1491,85,2015,36,1,0,False,True
1492,132,2015,36,1,0,False,True
1493,50,2015,36,1,0,False,False
1494,122,2015,36,1,0,True,False
1495,64,2015,36,1,0,False,False
1496,48,2015,36,1,0,True,False
1497,0,2015,36,1,0,False,False
1498,14,2015,36,1,0,False,True
1499,5,2015,36,1,0,True,False
1500,161,2015,36,1,0,False,True
1501,62,2015,36,1,0,False,False
1502,161,2015,36,1,0,False,True
1503,333,2015,36,1,0,False,False
1504,27,2015,36,1,0,False,False
1505,73,2015,36,1,0,False,True
1506,123,2015,36,1,0,False,False
1507,27,2015,36,1,0,False,True
1508,97,2015,36,1,0,False,True
1509,73,2015,36,1,0,False,False
1510,97,2015,36,1,0,False,True
1511,27,2015,36,1,0,False,False
1512,27,2015,36,1,0,False,False
1513,27,2015,36,1,0,False,True
1514,140,2015,36,1,0,False,False
1515,62,2015,36,1,0,False,False
1516,381,2015,36,1,0,False,False
1517,0,2015,36,2,0,True,False
1518,149,2015,36,2,0,False,True
1519,1,2015,36,2,0,False,True
1520,149,2015,36,2,0,False,True
1521,4,2015,36,2,0,False,False
1522,104,2015,36,2,0,True,False
1523,104,2015,36,2,0,True,False
1524,68,2015,36,2,0,False,False
1525,4,2015,36,2,0,True,True
1526,71,2015,36,2,0,False,True
1527,149,2015,36,2,0,False,True
1528,1,2015,36,3,0,False,False
1529,55,2015,36,3,0,True,False
1532,57,2015,36,3,0,True,False
1534,29,2015,36,3,0,True,False
1540,29,2015,36,3,0,True,False
1541,29,2015,36,3,0,False,False
1542,29,2015,36,3,0,True,False
1543,29,2015,36,3,0,True,False
1544,297,2015,36,3,0,False,False
1545,297,2015,36,3,0,False,True
1547,92,2015,36,3,0,False,False
1549,56,2015,36,3,0,False,False
1550,65,2015,36,3,0,False,False
1551,50,2015,36,3,0,False,False
1552,163,2015,36,3,0,False,False
1553,48,2015,36,3,0,True,True
1554,327,2015,36,3,0,False,False
1556,1,2015,36,4,0,True,True
1557,1,2015,36,4,0,True,False
1558,0,2015,36,4,0,True,False
1559,14,2015,36,4,0,True,False
1560,88,2015,36,4,0,False,False
1561,105,2015,36,4,0,False,True
1563,77,2015,36,4,0,False,True
1564,15,2015,36,4,0,True,False
1565,29,2015,36,4,0,False,True
1566,28,2015,36,4,0,False,False
1567,23,2015,36,4,0,False,True
1568,28,2015,36,4,0,True,False
1569,3,2015,36,4,0,False,False
1570,28,2015,36,4,0,False,True
1572,4,2015,36,4,0,False,False
1573,63,2015,36,4,0,False,False
1574,67,2015,36,4,0,False,False
1575,29,2015,36,4,0,False,True
1576,73,2015,36,4,0,False,False
1577,51,2015,36,4,0,False,False
1578,150,2015,36,4,0,False,False
1579,23,2015,36,4,0,False,False
1580,67,2015,36,4,0,False,False
1581,30,2015,36,5,0,False,True
1582,15,2015,36,5,0,False,True
1583,68,2015,36,5,0,False,False
1586,74,2015,36,5,0,False,True
1587,333,2015,36,5,0,False,True
1588,26,2015,36,5,0,False,False
1589,25,2015,36,5,0,True,False
1590,71,2015,36,5,0,False,False
1591,314,2015,36,5,0,False,True
1592,54,2015,36,5,0,False,False
1593,74,2015,36,5,0,False,True
1594,74,2015,36,5,0,False,False
1595,26,2015,36,5,0,False,False
1597,54,2015,36,5,0,False,True
1598,52,2015,36,5,0,True,False
1599,47,2015,36,5,0,False,False
1600,74,2015,36,5,0,False,True
1601,1,2015,36,5,0,False,True
1602,50,2015,36,5,0,False,True
1603,155,2015,36,5,0,False,True
1604,323,2015,36,5,0,False,True
1605,323,2015,36,5,0,False,True
1606,340,2015,36,5,0,False,False
1607,103,2015,36,5,0,False,False
1608,356,2015,36,5,0,False,False
1609,5,2015,37,6,0,False,False
